-0.811024 	-0.968504 	0.05 	2.64866e-05
-0.795276 	-0.968504 	0.05 	2.61768e-05
-0.779528 	-0.968504 	0.05 	2.58651e-05
-0.76378 	-0.968504 	0.05 	2.53196e-05
-0.748031 	-0.968504 	0.05 	2.45025e-05
-0.732283 	-0.968504 	0.05 	2.38265e-05
-0.716535 	-0.968504 	0.05 	2.30778e-05
-0.700787 	-0.968504 	0.05 	2.2611e-05
-0.685039 	-0.968504 	0.05 	2.23571e-05
-0.669291 	-0.968504 	0.05 	2.16654e-05
-0.653543 	-0.968504 	0.05 	2.03721e-05
-0.637795 	-0.968504 	0.05 	1.89498e-05
-0.622047 	-0.968504 	0.05 	1.73561e-05
-0.606299 	-0.968504 	0.05 	1.67497e-05
-0.590551 	-0.968504 	0.05 	1.69054e-05
-0.574803 	-0.968504 	0.05 	1.66933e-05
-0.559055 	-0.968504 	0.05 	1.59821e-05
-0.543307 	-0.968504 	0.05 	1.5343e-05
-0.527559 	-0.968504 	0.05 	1.50284e-05
-0.511811 	-0.968504 	0.05 	1.45796e-05
-0.496063 	-0.968504 	0.05 	1.38236e-05
-0.480315 	-0.968504 	0.05 	1.27255e-05
-0.464567 	-0.968504 	0.05 	1.22881e-05
-0.448819 	-0.968504 	0.05 	1.22896e-05
-0.433071 	-0.968504 	0.05 	1.20965e-05
-0.417323 	-0.968504 	0.05 	9.64319e-06
-0.401575 	-0.968504 	0.05 	8.42474e-06
-0.385827 	-0.968504 	0.05 	5.51315e-06
-0.370079 	-0.968504 	0.05 	3.18244e-06
-0.354331 	-0.968504 	0.05 	2.67141e-06
-0.338583 	-0.968504 	0.05 	3.12478e-06
-0.322835 	-0.968504 	0.05 	2.67868e-06
-0.307087 	-0.968504 	0.05 	1.63161e-06
-0.291339 	-0.968504 	0.05 	5.31638e-07
-0.275591 	-0.968504 	0.05 	-9.39252e-07
-0.259843 	-0.968504 	0.05 	-2.38562e-06
-0.244094 	-0.968504 	0.05 	-3.80311e-06
-0.228346 	-0.968504 	0.05 	-5.05144e-06
-0.212598 	-0.968504 	0.05 	-6.18755e-06
-0.19685 	-0.968504 	0.05 	-7.4011e-06
-0.181102 	-0.968504 	0.05 	-8.58263e-06
-0.165354 	-0.968504 	0.05 	-9.85672e-06
-0.149606 	-0.968504 	0.05 	-1.13102e-05
-0.133858 	-0.968504 	0.05 	-1.25456e-05
-0.11811 	-0.968504 	0.05 	-1.37596e-05
-0.102362 	-0.968504 	0.05 	-1.56208e-05
-0.0866142 	-0.968504 	0.05 	-1.66074e-05
-0.0708661 	-0.968504 	0.05 	-1.72819e-05
-0.0551181 	-0.968504 	0.05 	-1.79807e-05
-0.0393701 	-0.968504 	0.05 	-2.13828e-05
-0.023622 	-0.968504 	0.05 	-2.35981e-05
-0.00787402 	-0.968504 	0.05 	-2.34619e-05
0.00787402 	-0.968504 	0.05 	-2.2292e-05
0.023622 	-0.968504 	0.05 	-2.16802e-05
0.0393701 	-0.968504 	0.05 	-2.27802e-05
0.0551181 	-0.968504 	0.05 	-2.53147e-05
0.0708661 	-0.968504 	0.05 	-2.71254e-05
0.0866142 	-0.968504 	0.05 	-2.88013e-05
0.102362 	-0.968504 	0.05 	-2.97866e-05
0.11811 	-0.968504 	0.05 	-3.0492e-05
0.133858 	-0.968504 	0.05 	-3.03684e-05
0.149606 	-0.968504 	0.05 	-3.06179e-05
0.165354 	-0.968504 	0.05 	-3.08689e-05
0.181102 	-0.968504 	0.05 	-3.16407e-05
0.19685 	-0.968504 	0.05 	-3.33271e-05
0.212598 	-0.968504 	0.05 	-3.49001e-05
0.228346 	-0.968504 	0.05 	-3.62646e-05
0.244094 	-0.968504 	0.05 	-3.71206e-05
0.259843 	-0.968504 	0.05 	-3.79489e-05
0.275591 	-0.968504 	0.05 	-3.87968e-05
0.291339 	-0.968504 	0.05 	-3.87224e-05
0.307087 	-0.968504 	0.05 	-4.15063e-05
0.322835 	-0.968504 	0.05 	-4.46177e-05
0.338583 	-0.968504 	0.05 	-4.54231e-05
0.354331 	-0.968504 	0.05 	-4.36093e-05
0.370079 	-0.968504 	0.05 	-4.35219e-05
0.385827 	-0.968504 	0.05 	-4.35931e-05
0.401575 	-0.968504 	0.05 	-4.37111e-05
0.417323 	-0.968504 	0.05 	-4.39588e-05
0.433071 	-0.968504 	0.05 	-4.43527e-05
0.448819 	-0.968504 	0.05 	-4.49083e-05
0.464567 	-0.968504 	0.05 	-4.54131e-05
0.480315 	-0.968504 	0.05 	-4.58775e-05
0.496063 	-0.968504 	0.05 	-4.63689e-05
0.511811 	-0.968504 	0.05 	-4.68587e-05
0.527559 	-0.968504 	0.05 	-4.74572e-05
0.543307 	-0.968504 	0.05 	-4.73033e-05
0.559055 	-0.968504 	0.05 	-4.64738e-05
0.574803 	-0.968504 	0.05 	-4.57752e-05
0.590551 	-0.968504 	0.05 	-4.60598e-05
0.606299 	-0.968504 	0.05 	-4.39037e-05
0.622047 	-0.968504 	0.05 	-4.37845e-05
0.637795 	-0.968504 	0.05 	-4.75727e-05
0.653543 	-0.968504 	0.05 	-5.14181e-05
0.669291 	-0.968504 	0.05 	-5.36652e-05
0.685039 	-0.968504 	0.05 	-5.13933e-05
0.700787 	-0.968504 	0.05 	-4.91213e-05
0.716535 	-0.968504 	0.05 	-4.70397e-05
0.732283 	-0.968504 	0.05 	-4.68132e-05
0.748031 	-0.968504 	0.05 	-4.65867e-05
0.76378 	-0.968504 	0.05 	-4.60286e-05
0.779528 	-0.968504 	0.05 	-4.67713e-05
0.795276 	-0.968504 	0.05 	-4.74106e-05
0.811024 	-0.968504 	0.05 	-4.77396e-05
0.826772 	-0.968504 	0.05 	-4.79382e-05
0.84252 	-0.968504 	0.05 	-4.82213e-05
0.858268 	-0.968504 	0.05 	-4.8099e-05
0.874016 	-0.968504 	0.05 	-4.81835e-05
0.889764 	-0.968504 	0.05 	-4.82681e-05
0.905512 	-0.968504 	0.05 	-4.83527e-05
0.92126 	-0.968504 	0.05 	-4.84993e-05
0.937008 	-0.968504 	0.05 	-4.93519e-05
0.952756 	-0.968504 	0.05 	-4.96889e-05
0.968504 	-0.968504 	0.05 	-4.93988e-05
0.984252 	-0.968504 	0.05 	-4.91086e-05
1 	-0.968504 	0.05 	-4.80017e-05
-1 	-0.952756 	0.05 	2.97492e-05
-0.984252 	-0.952756 	0.05 	2.94175e-05
-0.968504 	-0.952756 	0.05 	2.90998e-05
-0.952756 	-0.952756 	0.05 	2.8798e-05
-0.937008 	-0.952756 	0.05 	2.87367e-05
-0.92126 	-0.952756 	0.05 	2.87379e-05
-0.905512 	-0.952756 	0.05 	2.83905e-05
-0.889764 	-0.952756 	0.05 	2.79432e-05
-0.874016 	-0.952756 	0.05 	2.74959e-05
-0.858268 	-0.952756 	0.05 	2.70533e-05
-0.84252 	-0.952756 	0.05 	2.70847e-05
-0.826772 	-0.952756 	0.05 	2.67748e-05
-0.811024 	-0.952756 	0.05 	2.63363e-05
-0.795276 	-0.952756 	0.05 	2.58864e-05
-0.779528 	-0.952756 	0.05 	2.54509e-05
-0.76378 	-0.952756 	0.05 	2.55954e-05
-0.748031 	-0.952756 	0.05 	2.52196e-05
-0.732283 	-0.952756 	0.05 	2.45435e-05
-0.716535 	-0.952756 	0.05 	2.36702e-05
-0.700787 	-0.952756 	0.05 	2.30126e-05
-0.685039 	-0.952756 	0.05 	2.28159e-05
-0.669291 	-0.952756 	0.05 	2.2288e-05
-0.653543 	-0.952756 	0.05 	2.12069e-05
-0.637795 	-0.952756 	0.05 	1.97999e-05
-0.622047 	-0.952756 	0.05 	1.8345e-05
-0.606299 	-0.952756 	0.05 	1.73685e-05
-0.590551 	-0.952756 	0.05 	1.72964e-05
-0.574803 	-0.952756 	0.05 	1.69816e-05
-0.559055 	-0.952756 	0.05 	1.63166e-05
-0.543307 	-0.952756 	0.05 	1.59647e-05
-0.527559 	-0.952756 	0.05 	1.56561e-05
-0.511811 	-0.952756 	0.05 	1.53904e-05
-0.496063 	-0.952756 	0.05 	1.46528e-05
-0.480315 	-0.952756 	0.05 	1.34695e-05
-0.464567 	-0.952756 	0.05 	1.21053e-05
-0.448819 	-0.952756 	0.05 	1.23216e-05
-0.433071 	-0.952756 	0.05 	1.13609e-05
-0.417323 	-0.952756 	0.05 	9.73168e-06
-0.401575 	-0.952756 	0.05 	7.15689e-06
-0.385827 	-0.952756 	0.05 	4.49313e-06
-0.370079 	-0.952756 	0.05 	4.80231e-06
-0.354331 	-0.952756 	0.05 	3.76563e-06
-0.338583 	-0.952756 	0.05 	3.92085e-06
-0.322835 	-0.952756 	0.05 	3.78816e-06
-0.307087 	-0.952756 	0.05 	2.37684e-06
-0.291339 	-0.952756 	0.05 	8.26525e-07
-0.275591 	-0.952756 	0.05 	-8.49601e-07
-0.259843 	-0.952756 	0.05 	-2.24851e-06
-0.244094 	-0.952756 	0.05 	-3.64741e-06
-0.228346 	-0.952756 	0.05 	-4.82256e-06
-0.212598 	-0.952756 	0.05 	-5.96572e-06
-0.19685 	-0.952756 	0.05 	-7.14949e-06
-0.181102 	-0.952756 	0.05 	-8.12277e-06
-0.165354 	-0.952756 	0.05 	-9.00782e-06
-0.149606 	-0.952756 	0.05 	-1.05627e-05
-0.133858 	-0.952756 	0.05 	-1.21176e-05
-0.11811 	-0.952756 	0.05 	-1.36412e-05
-0.102362 	-0.952756 	0.05 	-1.5163e-05
-0.0866142 	-0.952756 	0.05 	-1.62355e-05
-0.0708661 	-0.952756 	0.05 	-1.66169e-05
-0.0551181 	-0.952756 	0.05 	-1.63603e-05
-0.0393701 	-0.952756 	0.05 	-1.99604e-05
-0.023622 	-0.952756 	0.05 	-2.35517e-05
-0.00787402 	-0.952756 	0.05 	-2.43224e-05
0.00787402 	-0.952756 	0.05 	-2.299e-05
0.023622 	-0.952756 	0.05 	-2.31561e-05
0.0393701 	-0.952756 	0.05 	-2.41842e-05
0.0551181 	-0.952756 	0.05 	-2.55896e-05
0.0708661 	-0.952756 	0.05 	-2.7477e-05
0.0866142 	-0.952756 	0.05 	-2.91944e-05
0.102362 	-0.952756 	0.05 	-3.09083e-05
0.11811 	-0.952756 	0.05 	-3.14764e-05
0.133858 	-0.952756 	0.05 	-3.1332e-05
0.149606 	-0.952756 	0.05 	-3.13548e-05
0.165354 	-0.952756 	0.05 	-3.09788e-05
0.181102 	-0.952756 	0.05 	-3.06093e-05
0.19685 	-0.952756 	0.05 	-3.41998e-05
0.212598 	-0.952756 	0.05 	-3.62177e-05
0.228346 	-0.952756 	0.05 	-3.76375e-05
0.244094 	-0.952756 	0.05 	-3.85619e-05
0.259843 	-0.952756 	0.05 	-3.87849e-05
0.275591 	-0.952756 	0.05 	-3.92122e-05
0.291339 	-0.952756 	0.05 	-3.82795e-05
0.307087 	-0.952756 	0.05 	-4.00136e-05
0.322835 	-0.952756 	0.05 	-4.31613e-05
0.338583 	-0.952756 	0.05 	-4.43236e-05
0.354331 	-0.952756 	0.05 	-4.48501e-05
0.370079 	-0.952756 	0.05 	-4.43892e-05
0.385827 	-0.952756 	0.05 	-4.44108e-05
0.401575 	-0.952756 	0.05 	-4.44324e-05
0.417323 	-0.952756 	0.05 	-4.4511e-05
0.433071 	-0.952756 	0.05 	-4.50665e-05
0.448819 	-0.952756 	0.05 	-4.56219e-05
0.464567 	-0.952756 	0.05 	-4.61774e-05
0.480315 	-0.952756 	0.05 	-4.67683e-05
0.496063 	-0.952756 	0.05 	-4.72636e-05
0.511811 	-0.952756 	0.05 	-4.77588e-05
0.527559 	-0.952756 	0.05 	-4.8254e-05
0.543307 	-0.952756 	0.05 	-4.87587e-05
0.559055 	-0.952756 	0.05 	-4.79933e-05
0.574803 	-0.952756 	0.05 	-4.7228e-05
0.590551 	-0.952756 	0.05 	-4.49784e-05
0.606299 	-0.952756 	0.05 	-4.22928e-05
0.622047 	-0.952756 	0.05 	-4.27816e-05
0.637795 	-0.952756 	0.05 	-4.65614e-05
0.653543 	-0.952756 	0.05 	-5.03874e-05
0.669291 	-0.952756 	0.05 	-5.13894e-05
0.685039 	-0.952756 	0.05 	-5.11844e-05
0.700787 	-0.952756 	0.05 	-5.09794e-05
0.716535 	-0.952756 	0.05 	-4.99646e-05
0.732283 	-0.952756 	0.05 	-4.95293e-05
0.748031 	-0.952756 	0.05 	-4.9094e-05
0.76378 	-0.952756 	0.05 	-4.75044e-05
0.779528 	-0.952756 	0.05 	-4.72527e-05
0.795276 	-0.952756 	0.05 	-4.81317e-05
0.811024 	-0.952756 	0.05 	-4.8458e-05
0.826772 	-0.952756 	0.05 	-4.85655e-05
0.84252 	-0.952756 	0.05 	-4.82797e-05
0.858268 	-0.952756 	0.05 	-4.93826e-05
0.874016 	-0.952756 	0.05 	-5.03128e-05
0.889764 	-0.952756 	0.05 	-5.03198e-05
0.905512 	-0.952756 	0.05 	-5.03269e-05
0.92126 	-0.952756 	0.05 	-5.03339e-05
0.937008 	-0.952756 	0.05 	-4.95789e-05
0.952756 	-0.952756 	0.05 	-4.91991e-05
0.968504 	-0.952756 	0.05 	-4.887e-05
0.984252 	-0.952756 	0.05 	-4.85799e-05
1 	-0.952756 	0.05 	-4.82897e-05
-1 	-0.937008 	0.05 	3.05338e-05
-0.984252 	-0.937008 	0.05 	3.02959e-05
-0.968504 	-0.937008 	0.05 	2.99694e-05
-0.952756 	-0.937008 	0.05 	2.97747e-05
-0.937008 	-0.937008 	0.05 	2.97759e-05
-0.92126 	-0.937008 	0.05 	2.97771e-05
-0.905512 	-0.937008 	0.05 	2.95868e-05
-0.889764 	-0.937008 	0.05 	2.90634e-05
-0.874016 	-0.937008 	0.05 	2.8534e-05
-0.858268 	-0.937008 	0.05 	2.80112e-05
-0.84252 	-0.937008 	0.05 	2.74794e-05
-0.826772 	-0.937008 	0.05 	2.62158e-05
-0.811024 	-0.937008 	0.05 	2.56928e-05
-0.795276 	-0.937008 	0.05 	2.52429e-05
-0.779528 	-0.937008 	0.05 	2.52952e-05
-0.76378 	-0.937008 	0.05 	2.56324e-05
-0.748031 	-0.937008 	0.05 	2.53294e-05
